0.0591382	0.0053762	0.0161286	0.026881	0.0053762	0.0645144	0.0161286	0.0215048	0.1129002	0.0376334	0.0053762	0.0161286	0.0430096	0.0107524	0.0752668	0.0322572	0.0430096	0.0913954	0.0	0.026881	0.14091229	0.14942932
0.08581858	0.0122598	0.02451959	0.02451959	0.02451959	0.07968868	0.0183897	0.04903919	0.04290929	0.0183897	0.0061299	0.04290929	0.04290929	0.0183897	0.06742889	0.03677939	0.05516909	0.05516909	0.0061299	0.0061299	0.1413008	0.14150105
0.09472031	0.0	0.01578672	0.05788463	0.00526224	0.03683568	0.0263112	0.05788463	0.05788463	0.05788463	0.01578672	0.01052448	0.02104896	0.0263112	0.08945807	0.06840911	0.03683568	0.04209791	0.0	0.01578672	0.12918193	0.13410456
0.06503342	0.0	0.04877506	0.03251671	0.01625835	0.04877506	0.01625835	0.03251671	0.05690424	0.04064589	0.00812918	0.00812918	0.03251671	0.02438753	0.11380848	0.01625835	0.04064589	0.05690424	0.01625835	0.04064589	0.13990141	0.14473101
0.05235567	0.01047113	0.02443265	0.01745189	0.02443265	0.04537492	0.02443265	0.03839416	0.04537492	0.07678832	0.02094227	0.01396151	0.04537492	0.02094227	0.0802787	0.08376907	0.03839416	0.0314134	0.00349038	0.01745189	0.13882938	0.14564311
0.08937207	0.0	0.02031183	0.05687314	0.02031183	0.04062367	0.0121871	0.02031183	0.05687314	0.06499787	0.01624947	0.02843657	0.02843657	0.02031183	0.07718497	0.0609355	0.02031183	0.06499787	0.00812473	0.01624947	0.13606593	0.14083275
0.05849655	0.0	0.02339862	0.05849655	0.0	0.03509793	0.01169931	0.02339862	0.08189517	0.09359448	0.01169931	0.01169931	0.04679724	0.03509793	0.07019586	0.01169931	0.01169931	0.10529379	0.0	0.01169931	0.15402293	0.14401847
0.03301217	0.0	0.05777129	0.04539173	0.01650608	0.0784039	0.01856934	0.01856934	0.03094891	0.03920195	0.0103163	0.02269586	0.06396107	0.02888565	0.06396107	0.03507543	0.04126521	0.06602433	0.0103163	0.01650608	0.14975417	0.1528638
0.04020822	0.0	0.01005205	0.09046849	0.01005205	0.01005205	0.01005205	0.03015616	0.09046849	0.12062465	0.02010411	0.03015616	0.01005205	0.06031232	0.10052054	0.04020822	0.01005205	0.04020822	0.0	0.0	0.1392754	0.13697672
0.08296714	0.0	0.01481556	0.05926224	0.01185245	0.06815158	0.01185245	0.04148357	0.04740979	0.05926224	0.00592622	0.02074178	0.02963112	0.03259423	0.08889336	0.01481556	0.02074178	0.07111469	0.00888934	0.01777867	0.14579894	0.14601728
