0.0418269	0.04279961	0.04717685	0.01945437	0.03501787	0.06906301	0.07052209	0.03355879	0.04912229	0.07052209	0.1026218	0.04279961	0.02529068	0.02577704	0.04474505	0.01945437	0.1134753	0.14677226
0.04191678	0.04240418	0.04727822	0.01949617	0.03460571	0.06872402	0.07067363	0.0336309	0.04922784	0.07067363	0.10235492	0.04289158	0.02534503	0.02583243	0.0448412	0.01949617	0.11359919	0.14700838
0.0418269	0.04279961	0.04717685	0.01945437	0.03501787	0.06906301	0.07052209	0.03355879	0.04912229	0.07052209	0.1026218	0.04279961	0.02529068	0.02577704	0.04474505	0.01945437	0.1134753	0.14677226
0.0418269	0.04279961	0.04717685	0.01945437	0.03501787	0.06906301	0.07052209	0.03355879	0.04912229	0.07052209	0.1026218	0.04279961	0.02529068	0.02577704	0.04474505	0.01945437	0.1134753	0.14677226
0.0418269	0.04279961	0.04717685	0.01945437	0.03501787	0.06906301	0.07052209	0.03355879	0.04912229	0.07052209	0.1026218	0.04279961	0.02529068	0.02577704	0.04474505	0.01945437	0.1134753	0.14677226
0.0418269	0.04279961	0.04717685	0.01945437	0.03501787	0.06906301	0.07052209	0.03355879	0.04912229	0.07052209	0.1026218	0.04279961	0.02529068	0.02577704	0.04474505	0.01945437	0.1134753	0.14677226
0.04203644	0.04301403	0.0474132	0.01955183	0.0351933	0.06892021	0.0708754	0.03274932	0.04936838	0.0708754	0.10313592	0.04301403	0.02541738	0.02541738	0.04496922	0.01759665	0.11365266	0.14679924
0.0418269	0.04279961	0.04717685	0.01945437	0.03501787	0.06906301	0.07052209	0.03355879	0.04912229	0.07052209	0.1026218	0.04279961	0.02529068	0.02577704	0.04474505	0.01945437	0.1134753	0.14677226
0.0418269	0.04279961	0.04717685	0.01945437	0.03501787	0.06906301	0.07052209	0.03355879	0.04912229	0.07052209	0.1026218	0.04279961	0.02529068	0.02577704	0.04474505	0.01945437	0.1134753	0.14677226
0.0418269	0.04279961	0.04717685	0.01945437	0.03501787	0.06906301	0.07052209	0.03355879	0.04912229	0.07052209	0.1026218	0.04279961	0.02529068	0.02577704	0.04474505	0.01945437	0.1134753	0.14677226
0.0418269	0.04279961	0.04717685	0.01945437	0.03501787	0.06906301	0.07052209	0.03355879	0.04912229	0.07052209	0.1026218	0.04279961	0.02529068	0.02577704	0.04474505	0.01945437	0.1134753	0.14677226
0.05188047	0.05060263	0.06056981	0.03066826	0.04319113	0.04983592	0.05801412	0.03782419	0.06542562	0.05034706	0.06210322	0.04932478	0.03322395	0.03807975	0.04651353	0.01891209	0.11149363	0.14198984
0.05188047	0.05060263	0.06056981	0.03066826	0.04319113	0.04983592	0.05801412	0.03782419	0.06542562	0.05034706	0.06210322	0.04932478	0.03322395	0.03807975	0.04651353	0.01891209	0.11149363	0.14198984
0.05188047	0.05060263	0.06056981	0.03066826	0.04319113	0.04983592	0.05801412	0.03782419	0.06542562	0.05034706	0.06210322	0.04932478	0.03322395	0.03807975	0.04651353	0.01891209	0.11149363	0.14198984
0.05188047	0.05060263	0.06056981	0.03066826	0.04319113	0.04983592	0.05801412	0.03782419	0.06542562	0.05034706	0.06210322	0.04932478	0.03322395	0.03807975	0.04651353	0.01891209	0.11149363	0.14198984
0.05188047	0.05060263	0.06056981	0.03066826	0.04319113	0.04983592	0.05801412	0.03782419	0.06542562	0.05034706	0.06210322	0.04932478	0.03322395	0.03807975	0.04651353	0.01891209	0.11149363	0.14198984
0.05188047	0.05060263	0.06056981	0.03066826	0.04319113	0.04983592	0.05801412	0.03782419	0.06542562	0.05034706	0.06210322	0.04932478	0.03322395	0.03807975	0.04651353	0.01891209	0.11149363	0.14198984
0.05188047	0.05060263	0.06056981	0.03066826	0.04319113	0.04983592	0.05801412	0.03782419	0.06542562	0.05034706	0.06210322	0.04932478	0.03322395	0.03807975	0.04651353	0.01891209	0.11149363	0.14198984
0.05188047	0.05060263	0.06056981	0.03066826	0.04319113	0.04983592	0.05801412	0.03782419	0.06542562	0.05034706	0.06210322	0.04932478	0.03322395	0.03807975	0.04651353	0.01891209	0.11149363	0.14198984
0.05188047	0.05060263	0.06056981	0.03066826	0.04319113	0.04983592	0.05801412	0.03782419	0.06542562	0.05034706	0.06210322	0.04932478	0.03322395	0.03807975	0.04651353	0.01891209	0.11149363	0.14198984
0.0418269	0.04279961	0.04717685	0.01945437	0.03501787	0.06906301	0.07052209	0.03355879	0.04912229	0.07052209	0.1026218	0.04279961	0.02529068	0.02577704	0.04474505	0.01945437	0.1134753	0.14677226
0.0418269	0.04279961	0.04717685	0.01945437	0.03501787	0.06906301	0.07052209	0.03355879	0.04912229	0.07052209	0.1026218	0.04279961	0.02529068	0.02577704	0.04474505	0.01945437	0.1134753	0.14677226
0.0418269	0.04279961	0.04717685	0.01945437	0.03501787	0.06906301	0.07052209	0.03355879	0.04912229	0.07052209	0.1026218	0.04279961	0.02529068	0.02577704	0.04474505	0.01945437	0.1134753	0.14677226
0.0418269	0.04279961	0.04717685	0.01945437	0.03501787	0.06906301	0.07052209	0.03355879	0.04912229	0.07052209	0.1026218	0.04279961	0.02529068	0.02577704	0.04474505	0.01945437	0.1134753	0.14677226
0.05188047	0.05060263	0.06056981	0.03066826	0.04319113	0.04983592	0.05801412	0.03782419	0.06542562	0.05034706	0.06210322	0.04932478	0.03322395	0.03807975	0.04651353	0.01891209	0.11149363	0.14198984
0.05188047	0.05060263	0.06056981	0.03066826	0.04319113	0.04983592	0.05801412	0.03782419	0.06542562	0.05034706	0.06210322	0.04932478	0.03322395	0.03807975	0.04651353	0.01891209	0.11149363	0.14198984
0.04397324	0.04349002	0.0473558	0.02029534	0.03720813	0.06571825	0.0710337	0.03382557	0.04832225	0.07248337	0.10147672	0.04107391	0.02609401	0.02609401	0.04349002	0.01546312	0.11474489	0.14785763
0.04370511	0.04370511	0.04706704	0.02017159	0.03698125	0.06627808	0.07060056	0.03506014	0.04802759	0.07204139	0.10085794	0.04082345	0.0259349	0.02689545	0.04322483	0.01632938	0.11454908	0.14774712
