0.03351424	0.0134057	0.02345997	0.05362278	0.02010854	0.06032563	0.01005427	0.02345997	0.04691993	0.07708275	0.0134057	0.02010854	0.03686566	0.02681139	0.10724556	0.03686566	0.00670285	0.05697421	0.00335142	0.03016282	0.15042201	0.1491304
0.0162253	0.0	0.02433795	0.07301385	0.0162253	0.0486759	0.04056325	0.0324506	0.05678855	0.0973518	0.02433795	0.00811265	0.02433795	0.04056325	0.0973518	0.02433795	0.0324506	0.0486759	0.0	0.0162253	0.13650218	0.14147195
0.08330342	0.0	0.03332137	0.02776781	0.02776781	0.07774986	0.00555356	0.02221424	0.06108917	0.05553561	0.00555356	0.02221424	0.02776781	0.03332137	0.08885698	0.01110712	0.02221424	0.06108917	0.0	0.04442849	0.1460836	0.14306058
0.08330342	0.0	0.03332137	0.02776781	0.02776781	0.07774986	0.00555356	0.02221424	0.06108917	0.05553561	0.00555356	0.02221424	0.02776781	0.03332137	0.08885698	0.01110712	0.02221424	0.06108917	0.0	0.04442849	0.1460836	0.14306058
0.08330342	0.0	0.03332137	0.02776781	0.02776781	0.07774986	0.00555356	0.02221424	0.06108917	0.05553561	0.00555356	0.02221424	0.02776781	0.03332137	0.08885698	0.01110712	0.02221424	0.06108917	0.0	0.04442849	0.1460836	0.14306058
0.08330342	0.0	0.03332137	0.02776781	0.02776781	0.07774986	0.00555356	0.02221424	0.06108917	0.05553561	0.00555356	0.02221424	0.02776781	0.03332137	0.08885698	0.01110712	0.02221424	0.06108917	0.0	0.04442849	0.1460836	0.14306058
0.08330342	0.0	0.03332137	0.02776781	0.02776781	0.07774986	0.00555356	0.02221424	0.06108917	0.05553561	0.00555356	0.02221424	0.02776781	0.03332137	0.08885698	0.01110712	0.02221424	0.06108917	0.0	0.04442849	0.1460836	0.14306058
0.08330342	0.0	0.03332137	0.02776781	0.02776781	0.07774986	0.00555356	0.02221424	0.06108917	0.05553561	0.00555356	0.02221424	0.02776781	0.03332137	0.08885698	0.01110712	0.02221424	0.06108917	0.0	0.04442849	0.1460836	0.14306058
0.03352717	0.01341087	0.02346902	0.05364347	0.0201163	0.06034891	0.01005815	0.02346902	0.04693804	0.0771125	0.01341087	0.0201163	0.03687989	0.02682174	0.10728695	0.03687989	0.00670543	0.05699619	0.00335272	0.03017445	0.15043222	0.14884989
0.06317308	0.00526442	0.01579327	0.02632211	0.00526442	0.06317308	0.01579327	0.02105769	0.11055288	0.04211538	0.00526442	0.01579327	0.04211538	0.01052885	0.07370192	0.03158654	0.04211538	0.09475961	0.0	0.02632211	0.14006945	0.14923345
0.08330342	0.0	0.03332137	0.02776781	0.02776781	0.07774986	0.00555356	0.02221424	0.06108917	0.05553561	0.00555356	0.02221424	0.02776781	0.03332137	0.08885698	0.01110712	0.02221424	0.06108917	0.0	0.04442849	0.1460836	0.14306058
0.0353008	0.0	0.0581425	0.04983642	0.01453562	0.07890767	0.01868866	0.01661214	0.03114777	0.0353008	0.01038259	0.02284169	0.06644857	0.02907125	0.06437205	0.03322428	0.04153035	0.06644857	0.01038259	0.01661214	0.14975587	0.15045767
0.0353008	0.0	0.0581425	0.04983642	0.01453562	0.07890767	0.01868866	0.01661214	0.03114777	0.0353008	0.01038259	0.02284169	0.06644857	0.02907125	0.06437205	0.03322428	0.04153035	0.06644857	0.01038259	0.01661214	0.14975587	0.15045767
0.0353008	0.0	0.0581425	0.04983642	0.01453562	0.07890767	0.01868866	0.01661214	0.03114777	0.0353008	0.01038259	0.02284169	0.06644857	0.02907125	0.06437205	0.03322428	0.04153035	0.06644857	0.01038259	0.01661214	0.14975587	0.15045767
0.0353008	0.0	0.0581425	0.04983642	0.01453562	0.07890767	0.01868866	0.01661214	0.03114777	0.0353008	0.01038259	0.02284169	0.06644857	0.02907125	0.06437205	0.03322428	0.04153035	0.06644857	0.01038259	0.01661214	0.14975587	0.15045767
0.02998254	0.0	0.05996507	0.05246944	0.0224869	0.08994761	0.0224869	0.02998254	0.06746071	0.02998254	0.0	0.0224869	0.05996507	0.02998254	0.05996507	0.02998254	0.04497381	0.05246944	0.0	0.00749563	0.14383956	0.14407519
0.0353008	0.0	0.0581425	0.04983642	0.01453562	0.07890767	0.01868866	0.01661214	0.03114777	0.0353008	0.01038259	0.02284169	0.06644857	0.02907125	0.06437205	0.03322428	0.04153035	0.06644857	0.01038259	0.01661214	0.14975587	0.15045767
0.02998254	0.0	0.05996507	0.05246944	0.0224869	0.08994761	0.0224869	0.02998254	0.06746071	0.02998254	0.0	0.0224869	0.05996507	0.02998254	0.05996507	0.02998254	0.04497381	0.05246944	0.0	0.00749563	0.14383956	0.14407519
0.0353008	0.0	0.0581425	0.04983642	0.01453562	0.07890767	0.01868866	0.01661214	0.03114777	0.0353008	0.01038259	0.02284169	0.06644857	0.02907125	0.06437205	0.03322428	0.04153035	0.06644857	0.01038259	0.01661214	0.14975587	0.15045767
0.02998254	0.0	0.05996507	0.05246944	0.0224869	0.08994761	0.0224869	0.02998254	0.06746071	0.02998254	0.0	0.0224869	0.05996507	0.02998254	0.05996507	0.02998254	0.04497381	0.05246944	0.0	0.00749563	0.14383956	0.14407519
0.0353008	0.0	0.0581425	0.04983642	0.01453562	0.07890767	0.01868866	0.01661214	0.03114777	0.0353008	0.01038259	0.02284169	0.06644857	0.02907125	0.06437205	0.03322428	0.04153035	0.06644857	0.01038259	0.01661214	0.14975587	0.15045767
0.0353008	0.0	0.0581425	0.04983642	0.01453562	0.07890767	0.01868866	0.01661214	0.03114777	0.0353008	0.01038259	0.02284169	0.06644857	0.02907125	0.06437205	0.03322428	0.04153035	0.06644857	0.01038259	0.01661214	0.14975587	0.15045767
0.0353008	0.0	0.0581425	0.04983642	0.01453562	0.07890767	0.01868866	0.01661214	0.03114777	0.0353008	0.01038259	0.02284169	0.06644857	0.02907125	0.06437205	0.03322428	0.04153035	0.06644857	0.01038259	0.01661214	0.14975587	0.15045767
0.06317308	0.00526442	0.01579327	0.02632211	0.00526442	0.06317308	0.01579327	0.02105769	0.11055288	0.04211538	0.00526442	0.01579327	0.04211538	0.01052885	0.07370192	0.03158654	0.04211538	0.09475961	0.0	0.02632211	0.14006945	0.14923345
0.06317308	0.00526442	0.01579327	0.02632211	0.00526442	0.06317308	0.01579327	0.02105769	0.11055288	0.04211538	0.00526442	0.01579327	0.04211538	0.01052885	0.07370192	0.03158654	0.04211538	0.09475961	0.0	0.02632211	0.14006945	0.14923345
0.06317308	0.00526442	0.01579327	0.02632211	0.00526442	0.06317308	0.01579327	0.02105769	0.11055288	0.04211538	0.00526442	0.01579327	0.04211538	0.01052885	0.07370192	0.03158654	0.04211538	0.09475961	0.0	0.02632211	0.14006945	0.14923345
0.06317308	0.00526442	0.01579327	0.02632211	0.00526442	0.06317308	0.01579327	0.02105769	0.11055288	0.04211538	0.00526442	0.01579327	0.04211538	0.01052885	0.07370192	0.03158654	0.04211538	0.09475961	0.0	0.02632211	0.14006945	0.14923345
0.0353008	0.0	0.0581425	0.04983642	0.01453562	0.07890767	0.01868866	0.01661214	0.03114777	0.0353008	0.01038259	0.02284169	0.06644857	0.02907125	0.06437205	0.03322428	0.04153035	0.06644857	0.01038259	0.01661214	0.14975587	0.15045767
0.02998254	0.0	0.05996507	0.05246944	0.0224869	0.08994761	0.0224869	0.02998254	0.06746071	0.02998254	0.0	0.0224869	0.05996507	0.02998254	0.05996507	0.02998254	0.04497381	0.05246944	0.0	0.00749563	0.14383956	0.14407519
0.0353008	0.0	0.0581425	0.04983642	0.01453562	0.07890767	0.01868866	0.01661214	0.03114777	0.0353008	0.01038259	0.02284169	0.06644857	0.02907125	0.06437205	0.03322428	0.04153035	0.06644857	0.01038259	0.01661214	0.14975587	0.15045767
0.07902324	0.00564452	0.01693355	0.05644517	0.0	0.06208969	0.00564452	0.03951162	0.07337872	0.05080065	0.00564452	0.02822259	0.02822259	0.00564452	0.11289034	0.0	0.05080065	0.05644517	0.00564452	0.02257807	0.15626063	0.13817474
0.08593641	0.0	0.01718728	0.05156184	0.01374983	0.07218658	0.01374983	0.04468693	0.03781202	0.06531167	0.00343746	0.02406219	0.01718728	0.03437456	0.0790615	0.01718728	0.02406219	0.07562404	0.01031237	0.02062474	0.14664347	0.14524053
0.08395993	0.0	0.03358397	0.02798664	0.02798664	0.0783626	0.00559733	0.02238931	0.06157061	0.05597328	0.0	0.02238931	0.02798664	0.03358397	0.08955725	0.01119466	0.02238931	0.06157061	0.0	0.04477863	0.1458771	0.1432622
0.08395993	0.0	0.03358397	0.02798664	0.02798664	0.0783626	0.00559733	0.02238931	0.06157061	0.05597328	0.0	0.02238931	0.02798664	0.03358397	0.08955725	0.01119466	0.02238931	0.06157061	0.0	0.04477863	0.1458771	0.1432622
0.0353008	0.0	0.0581425	0.04983642	0.01453562	0.07890767	0.01868866	0.01661214	0.03114777	0.0353008	0.01038259	0.02284169	0.06644857	0.02907125	0.06437205	0.03322428	0.04153035	0.06644857	0.01038259	0.01661214	0.14975587	0.15045767
0.0353008	0.0	0.0581425	0.04983642	0.01453562	0.07890767	0.01868866	0.01661214	0.03114777	0.0353008	0.01038259	0.02284169	0.06644857	0.02907125	0.06437205	0.03322428	0.04153035	0.06644857	0.01038259	0.01661214	0.14975587	0.15045767
0.0353008	0.0	0.0581425	0.04983642	0.01453562	0.07890767	0.01868866	0.01661214	0.03114777	0.0353008	0.01038259	0.02284169	0.06644857	0.02907125	0.06437205	0.03322428	0.04153035	0.06644857	0.01038259	0.01661214	0.14975587	0.15045767
0.02998254	0.0	0.05996507	0.05246944	0.0224869	0.08994761	0.0224869	0.02998254	0.06746071	0.02998254	0.0	0.0224869	0.05996507	0.02998254	0.05996507	0.02998254	0.04497381	0.05246944	0.0	0.00749563	0.14383956	0.14407519
0.0353008	0.0	0.0581425	0.04983642	0.01453562	0.07890767	0.01868866	0.01661214	0.03114777	0.0353008	0.01038259	0.02284169	0.06644857	0.02907125	0.06437205	0.03322428	0.04153035	0.06644857	0.01038259	0.01661214	0.14975587	0.15045767
0.02998254	0.0	0.05996507	0.05246944	0.0224869	0.08994761	0.0224869	0.02998254	0.06746071	0.02998254	0.0	0.0224869	0.05996507	0.02998254	0.05996507	0.02998254	0.04497381	0.05246944	0.0	0.00749563	0.14383956	0.14407519
0.02998254	0.0	0.05996507	0.05246944	0.0224869	0.08994761	0.0224869	0.02998254	0.06746071	0.02998254	0.0	0.0224869	0.05996507	0.02998254	0.05996507	0.02998254	0.04497381	0.05246944	0.0	0.00749563	0.14383956	0.14407519
0.0353008	0.0	0.0581425	0.04983642	0.01453562	0.07890767	0.01868866	0.01661214	0.03114777	0.0353008	0.01038259	0.02284169	0.06644857	0.02907125	0.06437205	0.03322428	0.04153035	0.06644857	0.01038259	0.01661214	0.14975587	0.15045767
